CRES 20003|2341|Reading Race|CRES
HIST 33603|5752|Literatures of Eurasia|HIST
"RLST 21312|8838|Women Possessed: Religion, Gender, and Sexuality in Early America|RLST"
EALC 25009|2887|Intro to Comp Lit II: Comp Modernisms: China India in Mod Lit|EALC
EALC 16900|2769|Survey of Japanese Art:  Prehistory to Present|EALC
LATN 20123|6767|Summer Intensive Intermediate Latin|LATN
"HMRT 24900|5828|Women, Reli & Hmn Rts|HMRT"
LACS 21100|6553|Las Regiones Del Espanol|LACS
LACS 25112|6628|History in Practice:  Musical Multiculturalism in Brazil|LACS
"TAPS 28472|9995|Iphigenia: Text, Dramaturgy and Performance|TAPS"
JAPN 40600|6395|4th Year Modern Japanese-2|JAPN
GRMN 24415|4770|The Interrupted Word: Photographs in Contemporary Central Europe|GRMN
SPAN 25312|9760|Sor Juana Ines de la Cruz:  Broche de oro del Barroco hispanico|SPAN
RLST 22412|8859|The Rituals of Empire: Religion and Diplomacy in Republican Rome|RLST
ARTH 14300|534|Introduction to Western Medieval Art|ARTH
MENG 26101|7265|Transport Phenomena I|MENG
LACS 16413|6533|Maya Art and Architecture|LACS
SOCI 20228|9409|Contemporary Chinese Society|SOCI
ENGL 25909|3573|The Sublime City: Industrial Revolution to the Present|ENGL
"PLSC 25201|8398|Politics, Evol. Psy. & Social Neuroscience|PLSC"
"HIST 23408|5296|Proto-Globalization:  Empire, Science and Environment|HIST"
BIOS 10001|1064|Research In The Biological Sci|BIOS
EGPT 20210|3123|Introduction to Late Egyptian|EGPT
BIOS 20181|1157|Cell And Molecular Biology|BIOS
RUSS 24801|9065|Russian Lyric Poetry: Alexander Pushkin to Vladimir Mayakovsky|RUSS
LACS 23610|6595|Music of the Caribbean|LACS
PLSC 25715|8416|The Immigrant in Classical Greek Thought|PLSC
ENGL 20405|3364|Literary and Aesthetic Reformations in the Long 19th C.|ENGL
"LLSO 20602|7002|Early American Political Culture, 1600-1820|LLSO"
PHIL 23010|7969|Knowledge And Freedom|PHIL
ARTH 14000|524|The Ancient World|ARTH
PHIL 22215|7945|Cicero's De Finibus and Helenistic Ethics|PHIL
HUDV 26208|5949|Perspectives on Sex and Gender in Human Development|HUDV
CRES 24110|2405|Buddhism and the West|CRES
"ANTH 27111|408|Language, Inequality and Symbolic Power|ANTH"
HIST 24711|5386|Thought Reform & Social Control People's Republic of China|HIST
BIOS 23241|1214|Primate Evolution|BIOS
CHSS 33100|1635|Tracking Nature:  Understanding Natural Events|CHSS
CRES 21403|2365|Race and Religion in the Americas|CRES
GEOR 22400|4312|Interm. Georgian-1|GEOR
EALC 27907|2933|Asian Wars Of The 20th Century|EALC
PHIL 29300|8085|Senior Tutorial|PHIL
GRMN 21709|4745|Introduction to Yiddish Culture and Literature|GRMN
SOCI 20229|9410|American Social Criticism|SOCI
HIST 29801|5744|BA Thesis Seminar I|HIST
HIND 15001|4888|Elementary Hindi in India|HIND
LGLN 27200|6859|Elementary Yiddish for Beginners-I|LGLN
ARTH 16413|563|Maya Art and Architecture|ARTH
CRPC 29054|2572|Race and Public Education after Brown v. Board|CRPC
ITAL 22000|6293|Dante's Divine Comedy 2:  Purgatorio|ITAL
ANTH 21308|188|Modern Readings in Archaeological Theory|ANTH
CLCV 21500|1669|Medieval Book|CLCV
GEOS 13400|4318|Global Warming|GEOS
JWSC 20485|6420|Jews in Graeco Roman Egypt|JWSC
FNDL 26504|4062|Eisenstein|FNDL
CMES 30634|1801|North Africa: Late Antiquity to Islam|CMES
CMST 24505|2136|Russian Cinema|CMST
LACS 26710|6669|Visuality in the Hispanic Avant-Gardes|LACS
HCHR 32900|4852|The Italian Renaissance|HCHR
MOGK 26010|7282|The Structure of Greek|MOGK
PLSC 21316|8297|The Politics of Art and Representation|PLSC
"BPRO 26050|1343|Memory, Commemoration & Mourning|BPRO"
PLSC 22600|8329|Introduction to Political Philosophy|PLSC
GNDR 20701|4403|The Autobiography of Theresa Avila|GNDR
ENST 28200|3860|Reading American Environmental Classics|ENST
EEUR 25001|3107|Lak Morphophonemic and Syntactic Analysis - 1|EEUR
HIST 29415|5692|Corruption and Human Rights|HIST
BPRO 28700|1352|Alternate Reality Games:  Theory and Production|BPRO
CRES 29200|2491|Civil Rights/Civil Liberties|CRES
LING 23115|6903|Old Church Slavonic|LING
PSYC 25120|8710|Child Development and Public Policy|PSYC
CMST 37804|2294|Fluxus and the Question of Media|CMST
STAT 23500|9809|Statistical Models/Method-2|STAT
CRES 20802|2358|Intro To African Civ-2|CRES
FNDL 28100|4097|Beowulf|FNDL
GNDR 29602|4521|Hist Coll:  US Women's History|GNDR
LING 30770|6977|Deixis|LING
ENGL 20127|3322|London: World London vs Albion Village: London in Contemp Lit|ENGL
ARTH 27215|797|Public Sculpture|ARTH
PBPL 24651|7734|Methods in Urban Studies|PBPL
JAPN 20900|6375|Reading Scholarly Japanese-2|JAPN
ANTH 21510|225|Cultural Psychology|ANTH
"HIST 22108|5226|Colonialism, Immigration, and Race in Modern France|HIST"
HUMA 25202|6032|Media Ecology: Embodiment & Software|HUMA
GNSE 23814|4587|The Autobiographies of Dorothy Day and Malcolm X|GNSE
BPRO 24204|1334|Romantic Love: Cultural & Psychological Perspectives|BPRO
ENGL 20122|3317|London Program: English Ren Poetry: The Poetics of Place|ENGL
CHEM 26100|1568|Quantum Mechanics|CHEM
HIST 10201|5048|Themes in West African History|HIST
HIST 23207|5278|Medieval Latin|HIST
ECON 42900|3092|Innovators|ECON
CMSC 29512|2061|Entrepreneurship in Technology|CMSC
HIST 27506|5607|Changing America in the Last 100 Years|HIST
"LACS 29004|6715|The Anth. of Afro-Brazilian Religions:  Hist., Ontology, Epistemology|LACS"
"ARTH 28815|838|World's Fairs, 1851-1937:  Chicago and Paris|ARTH"
ECON 19900|2990|Intro To Macroeconomics|ECON
PSYC 28900|8736|Study Of Lives: Case/Life Hist|PSYC
HMRT 29460|5892|Never Again! Núnca Más! Niemals wieder! The Global History of the Politics of History since 1945|HMRT
EALC 24903|2879|Cinema in Japan: Art & Commerce in a Transnational|EALC
GRMN 21103|4739|Erzaehlen|GRMN
"EALC 26414|2906|Three New Waves:  Hong Kong, Taiwan and Mainland China|EALC"
CHDV 26217|1473|Ethnographies of Children: Theoretical/Methodological Perspectives|CHDV
CMST 28300|2264|Novel Films|CMST
ITAL 21903|6292|Survey-3: Lett Italiana|ITAL
"HIST 23906|5333|Race from Tundra to Steppe: Ethnicity, Gender, & Environment in Russian/Soviet Eurasia|HIST"
JWSC 24800|6454|The Representation of Jesus in Modern Jewish Literature|JWSC
GNDR 29600|4520|Feminist Philosophy|GNDR
GRMN 25200|4789|Literary Kierkegaard|GRMN
CHEM 22700|1563|Adv Organic/Inorganic Lab|CHEM
CHSS 32000|1634|Introduction to Science Studies|CHSS
CHEM 12100|1555|Honors General Chemistry-1|CHEM
BIOS 11108|1085|Human Heredity|BIOS
CHIN 20601|1604|Fifth Year Modern Chinese|CHIN
CHEM 26701|1572|Experimental Physical Chemistry|CHEM
NEHC 20503|7547|Islamic History & Society-3:The Modern Middle East|NEHC
NEHC 30770|7671|Early Modern Armenian History 1500-1800|NEHC
"HIST 25417|5440|Biology, Technology, and Politics in 20th Century Europe|HIST"
CMLT 26510|1934|Oulipo in Context|CMLT
PHIL 20305|7855|Foundations of Probability: A Historical Approach|PHIL
PHIL 23000|7963|Intro:Metaphysics/Epistemology|PHIL
BIOS 10501|1079|Metabolism and Nutrition|BIOS
LING 27340|6942|Corpus Linguistics|LING
ENGL 24304|3485|India in English|ENGL
PLSC 29900|8515|BA Thesis Supervision|PLSC
ENGL 21900|3391|Victorian Women Writers|ENGL
GRMN 20016|4728|Die Inszenierung Von Authentizitaet|GRMN
ARTH 23900|715|Text and Image in Renaissance France|ARTH
CMST 24506|2137|Cold War Cinema|CMST
ENGL 11901|3159|After Great Pain|ENGL
FNDL 27600|4088|Augustine's Confessions|FNDL
HIST 22205|5236|From Hitler to Hollywood|HIST
LACS 23716|6597|Music of the Latin American Outlaws|LACS
SOSC 19013|9515|European Civilization in Paris-1|SOSC
ARTH 18803|644|Woodblock Prints Of Japan|ARTH
HUDV 26209|5950|Depression and Social Analysis|HUDV
GREK 31116|4706|Herodotus|GREK
NEHC 20622|7565|Islamic Mid East-2: 1000-1700|NEHC
HMRT 27400|5874|Sex Trafficking and Human Rights|HMRT
CRWR 12108|2626|Reading AS a Writer: Walking|CRWR
"ARTH 28105|822|Body, Space, Desire; Feminist Theories of Visuality|ARTH"
ARAB 10100|478|Elementary Modern Arabic for CPS Students|ARAB
PSYC 22340|8658|Growing Up Bilingual:  The Experimental Study of Early Bilingualism|PSYC
FNDL 21901|3943|Homer:  The Odyssey|FNDL
HIST 27116|5582|American Law and the Rhetoric of Race|HIST
"FREN 26400|4231|Novels of Self-Discovery:  Stendhal, Flaubert, Fontane|FREN"
"HIST 26113|5485|Culture, Politics & Sexuality in the Latin American 1960's|HIST"
GRMN 22500|4750|From Hitler to Hollywood|GRMN
PHIL 22810|7958|History & Philos Of Psychology|PHIL
ENST 26433|3837|Practicum in Environmental Management|ENST
"HIST 12902|5065|Europe, 1830-1930|HIST"
LACS 25606|6632|Economic Policy and Political Economy in Mexico|LACS
HIST 22706|5258|Slavery and Freedom in the Atlantic World|HIST
EALC 24708|2868|Frontiers and Expansion in Modern China|EALC
HMRT 29503|5896|Organizing for Human Rights Change|HMRT
CATA 12200|1376|Catalan for Speakers of Romance Languages|CATA
SOSC 19027|9529|China in East Asian Civilization-3|SOSC
HEBR 30501|4878|Advanced Modern Hebrew-1|HEBR
BCSN 20101|1042|Intensive Intermediate Bosnian/Croatian/Serbian Language and Culture 1|BCSN
"ANTH 28220|442|Naturalizing Disaster, Nature, Vulnerability, and Social History|ANTH"
"NEHC 29502|7653|South India 1300-1700:  Persons, Politics, Perceptions|NEHC"
ECON 22000|3019|Topics in American History|ECON
MUSI 24316|7368|Music and Melancholy|MUSI
ISHU 27610|6236|Gender in the Balkans Through Literature and Film|ISHU
SOCI 28043|9453|The Other Chicago|SOCI
"HUMA 22407|6009|Moral/Immoral, Natural/Unnatural|HUMA"
SOSC 23600|9596|Intro to East Asian Civilization-2|SOSC
FNDL 21213|3903|Arendt and Heidegger|FNDL
FREN 22500|4176|Arts in Dialogue:  Lit/Art -19th C. France|FREN
MOGK 10200|7275|CANCELLED|MOGK
BIOS 20192|1165|Genetics|BIOS
MAPH 34250|7143|Crowds in fin de siècle Modernism|MAPH
CLAS 35415|1650|Text into Data: Digital Philology|CLAS
ENGL 28808|3708|Beyond Baker ST:Classic Detective Fiction from Holmes to Wimsey|ENGL
ENGL 16710|3246|Three Shakespearean Tragedies|ENGL
CMST 20200|2077|Sisters In Cinema|CMST
ARTH 15808|556|The Art of Native North America|ARTH
HIST 29654|5736|History Colloquium:  Ibero-Ibero American History|HIST
ANTH 25200|338|Approaches to Gender in Anthropology|ANTH
FNDL 26206|4057|Gramsci|FNDL
ANTH 21109|141|Ancestors & Blood Ties:  Rdgs in Classical Genealogical Methods|ANTH
ANTH 25206|343|Sex and the State|ANTH
FNDL 29100|4109|Montesquieu and the Enlightenment|FNDL
ANTH 21110|142|Anthropological Objects and the Problem of History|ANTH
FNDL 27504|4087|Vergil|FNDL
ARTH 17710|622|Pioneers of Abstraction|ARTH
GEOG 22101|4274|Changing America in the Last 100 Years|GEOG
TAPS 21500|9885|Advanced Acting|TAPS
COVA 24105|2318|Excavating Everyday Life: Studio on the Ordinary|COVA
GNDR 20202|4399|Women Mystery Writers:  From Page to Screen|GNDR
TAPS 23600|9901|Improv and Sketch|TAPS
HMRT 20412|5785|After Evil|HMRT
HIST 23304|5283|Emergence of Capitalism|HIST
ENST 26400|3833|Political Economy of Natural Resources in Southeast Asia|ENST
ENST 25703|3826|Feeding the City:  The Urban Food Chain-3|ENST
"BIOS 20249|1180|Genome Organization, Expression & Transmission|BIOS"
ENGL 15201|3212|Writing the Graphic Novel|ENGL
ENGL 28703|3700|Movies & Madness|ENGL
RLST 28304|8974|Byzantine Art: Iconography|RLST
CLCV 23400|1690|Tech of Memory in Anc World|CLCV
NEHC 29023|7651|Returning the Gaze:  The West and the Rest|NEHC
ANTH 23600|291|Medicine/Society 20C China|ANTH
ENGL 27808|3681|Oral History as Literature and Sound Art|ENGL
ISHU 27406|6231|Returning the Gaze: The Balkans and Western Europe|ISHU
"HIST 20106|5175|Blacks and Jews: History, Imagination, and Cultural Interactions|HIST"
KAZK 10101|6491|Elementary Kazakh-1|KAZK
CRPC 23700|2526|Music of South Asia|CRPC
ENGL 12404|3172|Beg Fict Writ: Short Story|ENGL
SALC 20506|9123|A Historical Introduction to Indian Cinema|SALC
ANTH 21251|168|InstvStdy:  Modern China|ANTH
ITAL 26400|6340|Pirandello and Pirandellism|ITAL
JWSC 26600|6475|Zionism and Palestine|JWSC
CLCV 25715|1735|The Immigrant in Classical Greek Thought|CLCV
PLSC 20820|8253|The Ideal of the Natural Man in Rousseau|PLSC
"ARTH 29104|840|Painting, Phenomenality, Religion|ARTH"
GNDR 21201|4408|Women/Fear/Greek Tragedy|GNDR
HIPS 20101|4906|Plato's Republic|HIPS
INST 24101|6068|Paperwork|INST
ENST 29720|3874|Reading and Research: Calumet|ENST
GRMN 28100|4828|Radical Truth of Henrik Ibsen|GRMN
"HIST 20209|5180|An Environmental History of Africa, 18002016|HIST"
ENGL 22209|3419|Crowds in fin de siècle Modernism|ENGL
HUMA 24005|6022|Understanding Wisdom|HUMA
HIST 26313|5513|History of Evolutionary Thought and Religious Tradition in Brazil|HIST
ENGL 24201|3476|The Historical Novel|ENGL
CHEM 29900|1575|Rsch: Chemistry Honors Program|CHEM
CLCV 20611|1660|The Achaemenid Persian Empire|CLCV
LACS 22014|6576|Art and Politics in 20th-Century Latin America|LACS
LING 26010|6926|Trends in Sociolinguistics|LING
REES 26047|8766|Pushkin and Gogol|REES
LLSO 22900|7035|Kinds/Arts Of Storytelling|LLSO
HMRT 21200|5789|Armed Cnflct/Pol Humtrn Action|HMRT
ENGL 20139|3333|Interpreting London|ENGL
HIPS 29404|5010|Reasoning in Med/Med Ethics|HIPS
ITAL 24600|6319|Letteratura Femminile|ITAL
HIST 26604|5542|Slavery in South Asia|HIST
LLSO 27200|7083|Human Rights-3|LLSO
CRWR 12001|2609|Intermediate Fiction: Crafting the Short Story|CRWR
GEOR 22300|4311|Elementary Georgian-3|GEOR
TAPS 20600|9877|Adapting the Unadaptable|TAPS
GEOS 21100|4324|Introduction to Petrology|GEOS
CMLT 27000|1946|Historicizing Desire|CMLT
CRWR 10201|2582|Beginning Fiction Writing: Why We Tell Stories|CRWR
ENGL 25953|3608|Transmedia Games: Theory and Design|ENGL
"GNDR 23202|4453|Maid in America, Made in China: Women's Wage in Global Perspective|GNDR"
ANTH 25910|368|Media and Popular Culture of the Middle East|ANTH
ARTV 24402|935|Photography -2|ARTV
MATH 27000|7225|Basic Complex Variables|MATH
SOCI 20191|9381|Social Change in the United States|SOCI
PLSC 26412|8431|The Politics of Human Rights|PLSC
CATA 21555|1385|Reading Contemporary Barcelona|CATA
CMSC 22100|2016|Programming Languages|CMSC
AANL 10123|4|Summer Elementary Hittite|AANL
ARAB 20390|499|Arabic in its Social Context|ARAB
ARTV 24110|918|The Sculpture in Context: From Object to Installation|ARTV
SOSC 22100|9571|Islamic Thought & Literature-2|SOSC
SLAV 27901|9314|Diaspora/Homecoming: Mod Yiddish Lit|SLAV
PLSC 27715|8465|Rousseau|PLSC
REMS 23403|8786|Marinella|REMS
"GNSE 27207|4629|The North American West, 1500 - 1900|GNSE"
ENGL 24330|3498|On Being in Common|ENGL
BULG 20101|1360|Intermediate Bulgarian-I|BULG
CRES 24201|2407|Cinema in Africa|CRES
HMRT 35106|5907|Documentary Production I|HMRT
NEHC 20501|7545|Islamic History & Society-1: The Rise of Islam & the Caliphate|NEHC
"SOSC 11300|9486|Power, Identity, Resistance-3|SOSC"
SOSC 19028|9530|Jerusalem in Middle Eastern Civilizations-1|SOSC
SOCI 20114|9334|Globalization: Empirical/Theoretical Elements|SOCI
LACS 26412|6652|Music and Globalization in Modern Latin America|LACS
CMLT 24901|1895|Cosmopolitanisms|CMLT
HIPS 21911|4921|Medical Ethics: Who Decides and on What|HIPS
EGPT 20110|3120|Introduction to Old Egyptian|EGPT
ASTR 21300|1013|Origin/Evolution of the Solar System|ASTR
TLGU 20200|10027|Second-Year Telugu-2|TLGU
ENGL 24311|3492|Sea Fictions:  Reading Transnationally|ENGL
JAPN 27706|6386|Gender in the Anthropology of Japan|JAPN
SALC 22600|9139|Literature Of Bengal: English|SALC
PHYS 23700|8163|Nuclei & Elementary Particles|PHYS
CRES 24601|2410|Martin and Malcolm: Life and Belief|CRES
CMLT 26913|1945|Anagnorisis & the Cognitive Work of Theater|CMLT
"HIST 23507|5305|Colloq: The Russo-German War, 1941-1945|HIST"
FNDL 23910|3996|Education of Cyrus and Machiavelli's Prince|FNDL
EALC 24310|2840|Nature in Korean Literature and Visual Culture|EALC
ENST 22209|3790|Philosophies of Environmentalism & Sustainability|ENST
PSYC 21840|8651|Advanced Seminar in Person Perception|PSYC
GEOS 21400|4327|Thermodynamics And Phase Change|GEOS
ENST 10001|3761|Getting to Green: The Business Case for Sustainability|ENST
CHDV 31000|1532|Cultural Psychology|CHDV
PBPL 22500|7718|Environ Policy/Decision Mkng|PBPL
YDDH 29800|10078|Reading Yiddish for Research|YDDH
CMLT 25001|1897|Foucault: History Of Sexuality|CMLT
LACS 14003|6525|CANCELLED|LACS
"TAPS 26514|9929|Opera, Society and Politics|TAPS"
RUSS 22201|9038|Tolstoy's Late Works|RUSS
PHIL 23405|7981|History and Philosophy of Biology|PHIL
ISHU 25650|6202|Performing Japaneseness|ISHU
CRWR 24000|2686|Adv Creative Nonfiction Workshop|CRWR
HUMA 11500|5965|Philosophical Perspectives-1|HUMA
CMLT 27602|1954|Renaissance Demonology|CMLT
CMST 24606|2146|Early Chinese Cinema|CMST
HIST 27501|5602|Changing America: 1900-Present|HIST
SOSC 28000|9641|Greek Antiquity/Its Legacy-3|SOSC
"CRWR 10351|2592|Honors Beginning Poetry Writing: Sound, Music, Depth|CRWR"
SOSL 26500|9664|Twentieth Century Literatures from the Balkans|SOSL
ENGL 24307|3488|Introduction to Asian American Literature|ENGL
ENGL 15901|3228|The Post-Human Condition|ENGL
BIOS 11118|1089|Intro: Stem Cell Research|BIOS
POLI 20300|8537|Second-Year Polish-3|POLI
CRWR 27200|2720|Portfolio Workshop in Fiction|CRWR
ENGL 20211|3347|Romantic Vernaculars|ENGL
FNDL 23002|3975|Henry James and the Sense of the Past|FNDL
ARTV 23901|901|Documentary Video|ARTV
ITAL 22914|6302|The Italian Renaissance|ITAL
MUSI 23709|7353|Postcolonialities and Music in Africa|MUSI
ARTH 24105|720|The Archaeology of Death in Ancient Rome|ARTH
EALC 25710|2896|Postwar Japanese Social Movements|EALC
SUMR 20310|9836|Sumerian Literary Texts 1|SUMR
REES 30001|8780|War and Peace|REES
GREK 24500|4692|Justin Martyr|GREK
ENGL 28604|3690|French Avant-Gardes and Anglo-American Modernism|ENGL
ARAB 15017|491|Advanced Arabic in Morocco|ARAB
ARTH 26709|784|The Holocaust and the Visual Arts|ARTH
CHIN 20101|1593|Intermediate Modern Chinese for CPS Students|CHIN
JAPN 24800|6379|Science/Culture/20th Cen Japn|JAPN
SOSC 27701|9637|Civilisation Europeenne-3|SOSC
HIPS 24335|4939|Intro to Medical Anthro/Global Health|HIPS
ARTH 23000|698|Nineteenth-Century Pasts|ARTH
EALC 24700|2865|A History Of Japanese Religion|EALC
LACS 46500|6752|Modern Central America's Indigenous Peoples|LACS
RLST 26300|8924|Religion and Medicine|RLST
GEOG 28600|4295|Advanced GIS Analysis|GEOG
ENGL 11002|3144|Critical Theory|ENGL
CHDV 20634|1434|Psychological Perspectives on Race and Education|CHDV
RLST 21301|8834|History of American Secularism|RLST
RLST 28715|8993|Blood & Ink: Art in Flux during the Protestant Reformation|RLST
"HIST 29002|5669|Emancipatns, Atlantic Wld Since 1848|HIST"
ENGL 32314|3743|Alternate Reality Games:  Theory and Production|ENGL
PLSC 25710|8415|The Long 18th Century 1|PLSC
"PLSC 20910|8256|War, Sovereignty, and the Subject of International Politics|PLSC"
PBPL 27070|7779|Philanthropy: Private Acts and Public Goods|PBPL
ENGL 25419|3555|Our West|ENGL
ENGL 20903|3377|Science Fiction in the 19th Century|ENGL
HIST 18200|5147|Postwar Amer Culture: 1945-1970|HIST
MUSI 10400|7288|Intro: Music Analysis/Criticism|MUSI
LING 28095|6955|Bilingualism|LING
SOCI 20111|9332|Survey Analysis - 1|SOCI
ANTH 21401|208|Logic/Practice Of Archaeology|ANTH
CLCV 25606|1730|Lucretius and Karl Marx|CLCV
HIST 23206|5277|Europe in the Late Middle Ages|HIST
ENGL 16907|3258|Teaching Lessons: Humanist Pedagogy & Renaissance Stage|ENGL
LLSO 22612|7031|Introduction to Political Philosophy|LLSO
LATN 24615|6784|Augustine: Early Philosophical Works|LATN
TAPS 13000|9865|Directing for the Theatre|TAPS
FREN 25200|4217|Pour une lecture politique et economique de Rabelais|FREN
BIOS 29281|1297|Intro To Medical Ethics|BIOS
AMER 17805|71|America in the Twentieth Century|AMER
MATH 29700|7250|Proseminar: Math|MATH
ITAL 23502|6311|Boccaccio's Decameron|ITAL
RLST 20485|8816|Jews in Graeco Roman Egypt|RLST
SLAV 20013|9278|Paris/Moscow:  The Spectacular City|SLAV
ITAL 26500|6342|Renaissance Demonology|ITAL
SOSL 26300|9662|Literature Of South Slavs-3|SOSL
MUSI 23910|7363|Night Lives|MUSI
ANTH 23070|279|Human Rights & the Environment in Latin America|ANTH
PHIL 21501|7907|Ethics and Political Philosophy|PHIL
EALC 24909|2883|The East Asian Film Musical|EALC
URDU 10300|10049|First-Year Urdu-3|URDU
ENGL 21920|3407|Victorian Ruin|ENGL
SPAN 10123|9680|Summer Intensive Elementary Spanish|SPAN
AKKD 10103|59|Elementary Akkadian-3|AKKD
GRMN 24311|4767|Three Generations|GRMN
"LING 28650|6963|Modeling Language, Learning and Change|LING"
CLCV 29000|1790|Myth Course|CLCV
ARTH 26905|792|Movies & Madness|ARTH
ANTH 21264|177|Political Struggles of Highland Asia|ANTH
CMLT 29800|1982|Jewish-Amer Lit Post-1945|CMLT
ENGL 13204|3193|Int Poetry Workshop|ENGL
NEHC 20621|7564|Islamic Mid East-1: 600-1150|NEHC
NEHC 20401|7527|Jewish History and Society I|NEHC
REES 24403|8759|Puppet Theory|REES
ARTH 20175|649|The Achaemenid Persian Empire|ARTH
MATH 26300|7221|Elem Algebraic Topology|MATH
"CHDV 20602|1433|Globalization, Immigration, and Culture|CHDV"
LACS 26504|6659|Indigenous Politics in Modern Latin America|LACS
COVA 21900|2304|Color Theory And Practice|COVA
MENG 26010|7262|Engineering Principles of Conservation|MENG
EALC 24308|2839|Republican China|EALC
GNSE 21919|4564|Oscar Wilde and His Contexts|GNSE
BPRO 22300|1318|Empire|BPRO
HEBR 20301|4870|Tannaitic Hebrew Texts-1|HEBR
PLSC 27101|8450|Liberalism Confronts Democracy:  Tocqueville and Mill|PLSC
"ANTH 27405|420|Latinos & Language Ideology:  Race, Ethnicity & Nationalism in Language-Use|ANTH"
ENGL 16600|3239|Shakespeare-2: Tragedies/Romances|ENGL
HIST 26209|5500|Landscapes as Evidence:  International Migration & the American City|HIST
GNDR 20501|4401|The Politics of Protection|GNDR
CMST 29003|2282|Comparative Media Poetics:  Cinema and Videogames|CMST
ANTH 21419|215|Practice of Anth:  Anthropology of Islam|ANTH
SALC 20503|9120|Bollywood and Beyond: History of Indian Cinema|SALC
HIPS 29617|5036|The End of History from Hegel to the Large Hadron Collider|HIPS
YDDH 20300|10066|Elementary Yiddish-1|YDDH
PHIL 20120|7847|Wittgenstein's Philosophical Investigations|PHIL
BIOS 10301|1073|Organisms/Ecosystems In Enviro|BIOS
EALC 16806|2768|Arts of Japan|EALC
"GNSE 27607|4638|Gender in Balkans: Wounded Men, Sworn Virgins, Eternal Mothers|GNSE"
"LACS 25108|6626|Etica, genero y biografia en la lit. hispanohablante|LACS"
SOSC 19020|9522|Latin American Civilization in Oaxaca-2|SOSC
HIST 16402|5114|Slavery at the Movies|HIST
HIST 25505|5443|Environment and the Body|HIST
ARTV 21000|869|Figure Drawing|ARTV
ANTH 20415|122|AMERICAN LEGAL CULTURE: Therapeutic Jurisprudence and Problem-Solving Courts|ANTH
SOCI 28009|9429|Punishment And Modern Society|SOCI
"EALC 26601|2909|East Asian Languages, Acquisition and Pedagogy|EALC"
SLAV 20009|9275|Occidentalism:  Russian Mythologies of the West|SLAV
PHIL 21700|7923|Human Rights-1|PHIL
ARTH 25104|743|Race/Culture/Revolution/Mexico|ARTH
SOSC 28852|9649|Jerusalem in Middle Eastern Civ-2|SOSC
"ARTH 17200|584|Art-in-Context: Art in Paris, 1610-1661|ARTH"
LGLN 10102|6811|Elementary Modern Armenian-2|LGLN
SOSC 19053|9552|Hong Kong Program:  Colonizations-2|SOSC
RLST 27403|8950|Hindu Mythologies of Evil|RLST
FREN 21801|4162|Aut et Publics Dans Les Texts Medievaux|FREN
ECON 20700|3001|Game Theory and Economic Applications|ECON
MUSI 23610|7348|Music of the Caribbean|MUSI
MUSI 22600|7318|Beethoven|MUSI
CMST 21804|2096|Latin American Documentary|CMST
PORT 10100|8562|Elementary Portuguese-1|PORT
"ENGL 24312|3493|Nerves in the 19th Century:  Literature, History & Theory|ENGL"
ENGL 16307|3236|Art and Literature: Envisioning the Renaissance|ENGL
PLSC 22610|8330|Pol Of Growth & Redistribution|PLSC
PHIL 21225|7886|Critique of Humanism|PHIL
ENGL 26002|3620|Literature and Hunger|ENGL
EALC 24110|2829|Buddhism and the West|EALC
RUSS 23500|9045|Doctor Zhivago|RUSS
ENGL 18908|3300|Shelley's Defence of Poetry|ENGL
PLSC 24900|8390|Insurg/Democr: Latin America|PLSC
CMST 26200|2203|Brecht And Beyond|CMST
MUSI 26904|7407|18th Century Counterpoint|MUSI
HIST 12501|5061|European Enlightenment|HIST
REES 23137|8755|Narratives Suspense in European/Russian Lit/Film|REES
"INST 22209|6063|Justice in Wartime and Its Aftermath, Europe 1940-1950|INST"
CLCV 23608|1694|Aristophanes' Athens|CLCV
SWAH 27200|9843|Advanced Swahili-1|SWAH
SOCI 20128|9343|Sociology Of Education|SOCI
ENST 29801|3876|B.A. Colloquium I|ENST
FNDL 21413|3916|Henry James's Portrait of a Lady|FNDL
PHYS 29700|8180|Participation In Research|PHYS
GEOS 34220|4378|Climate Foundations|GEOS
ASTR 18100|1009|The Milky Way|ASTR
SOCI 20118|9337|Survey Research Overview|SOCI
SOSL 10200|9656|Elementary Bulgarian - 2|SOSL
"FREN 24500|4209|L'Ordre du temps: Memoires, Histoire et Autobiographie|FREN"
REES 23020|8753|When Moscow was Paris|REES
LACS 27325|6685|Race and Culture in Brazil|LACS
ENGL 29600|3730|Hist Of International Cinema-2|ENGL
CMLT 22200|1844|Left-Wing Art and Soviet Film Culture of the 1920's|CMLT
CRES 26325|2433|Archaeologies of Slavery in the New World|CRES
SLAV 27200|9312|Modern Central European Novel|SLAV
ENGL 25931|3591|Making a Scene|ENGL
"HUMA 28901|6050|Opera: Divas, Queens, Enchantresses|HUMA"
FREN 27801|4245|L'Egotisme Litteraire Et Philosophique|FREN
ENGL 27006|3657|Black Masculinities in American Literary & Visual Culture|ENGL
GNSE 24703|4598|American Women Writing at Mid Century|GNSE
"HIST 25209|5420|Medicine, Magic & Science in Ancient & Medieval Europe|HIST"
GRMN 22314|4749|Prosody & Poetic Form: An Intro to Comp Metrics|GRMN
CMLT 20400|1809|Tragedy in Early Modern Spain & England|CMLT
ENGL 25502|3557|American Women Writing at Mid Century|ENGL
